Book Number,Parva Name,Section Number,Paragraph Number,Paragraph Text
12, Mokshadharma Parva ,266,5,"""Satyavat said, 'If thou dost not succeed in making honest men of those rogues and in saving them by means unconnected with slaughter, do thou then exterminate them by performing some sacrifice. 5 Kings practise severe austerities for the sake of enabling their subjects go on prosperously in their avocations. When thieves and robbers multiply in their kingdoms they become ashamed.. They, therefore, betake themselves to penances for suppressing thefts and robberies and making their subjects live happily. Subjects can be made honest by being only frightened (by the king). Good kings never slay the wicked from motives of retribution. (On the other hand, if they slay, they slay in sacrifices, when the motive is to do good to the slain), Good kings abundantly succeed in ruling their subjects properly with the aid of good conduct (instead of cruel or punitive inflictions). If the king acts properly, the superior subjects imitate him. The inferior people, again in their turn, imitate their immediate superiors. Men are so constitutedthat they imitate those whom they regard as their superiors. 1 That king who, without restraining himself, seeks to restrain others (from evil ways) becomes an object of laughter with all men in consequence of his being engaged in the enjoyment of all worldly pleasures as a slave of his senses. That man who, through arrogance or error of judgment, offends against the king in any way, should be restrained by every means. It is by this way that he is prevented from committing offences anew. The king should first restrain his own self if he desires to restrain others that offend. He should punish heavily (if necessary) even friends and near relatives. In that kingdom where a vile offender does not meet with heavy afflictions, offences increase and righteousness decreases without doubt. Formerly, a Brahmana. endued with clemency and possessed of learning, taught me this. Verily, to this effect, O sire, I have been instructed by also our grandsire of olden days, who gave such assurances of harmlessness to people, moved by pity. Their words were, 'In the Krita age, kings should rule their subjects by adopting ways that are entirely harmless. In the Treta age, kings conduct themselves according to ways that conform with righteousness fallen away by a fourth from its full complement. In the Dwapara age, they proceed according to ways conforming with righteousness fallen away by a moiety, and in the age that follows, according to ways conforming with righteousness fallen away by three-fourth. When the Kati age sets in, through the wickedness of kings and in consequence of the nature of the epoch itself, fifteen parts of even that fourth portion of righteousness disappear, a sixteenth portion thereof being all that then remains of it. If, O Satyavat, by adopting the method first mentioned (viz., the practice of harmlessness), confusion sets in, the king, considering the period of human life, the strength of human beings, and the nature of the time that has come, should award punishments. 2 Indeed, Manu, the son of the Self-born, has, through compassion for human beings, indicated the way by means of which men may adhere to knowledge (instead of harmfulness) for the sake of emancipation.'"" 3"
12, Mokshadharma Parva ,266,6,"252:1 i.e., prince Satyavat said that the persons brought out for execution should not be executed. The power of kings did not extend over the lives of their subjects. In other words the prince argued against the propriety of inflicting capital punishment upon even grave offenders."
12, Mokshadharma Parva ,266,7,253:1 Verse 10 is a triplet.
12, Mokshadharma Parva ,266,8,253:2 The Burdwan translator gives a very incorrect version of this verse. He misunderstands both text and commentary completely. K.P. Singha is correct.
12, Mokshadharma Parva ,266,9,"253:3 The commentator explains that the object of this line is to show that the very Sannyasin, when he offends, deserves to be chastised. K.P. Singha misunderstands the line completely. The Burdwan version is correct."
12, Mokshadharma Parva ,266,10,"253:4 Both the vernacular versions of this verse are incorrect. The first half of the first line should be taken independently. The commentator explains that after gariyamsam the words api sasyu should be supplied. Aparadhe tu punah punah, etc., is said of offenders in general, and not eminent offenders only."
12, Mokshadharma Parva ,266,11,"254:1 i.e., punishments were not necessary in former times, or very light ones were sufficient. The Burdwan version of this verse is thoroughly ridiculous."
12, Mokshadharma Parva ,266,12,254:2 Hence extermination is the punishment that has become desirable.
12, Mokshadharma Parva ,266,13,"254:3 Hence, by slaying them no injury is done to any one in this or the other world."
12, Mokshadharma Parva ,266,14,"254:4 Padma means, the ornaments of corpses. Grave-stealers that were in every country. Pisachat is Pisachopahatat. Evidently, idiots and mad men were the persons who were regarded to have been possessed by evil spirits. Daiyatam is an accusative which, like, Samayam is governed by the transitive verb Kurvita. Yah kaschit means yah kaschit mudyhah, na tu prajnah. The Burdwan version of this verse shows that the person entrusted with this portion of the Canti was altogether incompetent for the task. K.P. Singha gives the meaning correctly."
12, Mokshadharma Parva ,266,15,"254:5 The commentator supposes that after sadhun the word kartum is understood. The line may also be taken as meaning,--'If thou dost not succeed in rescuing the honest without slaying (the wicked).' Bhuta bhavya is sacrifice. The prince speaks of exterminating the rogues by slaying them as animals in a sacrifice because of the declaration in the Srutis that those killed in sacrifices ascend to heaven, purged of all their sins. Such acts, therefore, seem to be merciful to the prince, compared to death by hanging or on the block."
