Chapter,Shloka,Sanskrit Word,Hindi Meaning
9,31,क्षिप्रम्,शीघ्रः भवति
9,31,धर्म,आत्मा
9,31,शश्वत्,शान्तिम्
9,31,निगच्छति,प्राप्त करना
9,31,कौन्तेय,"कुन्तीपुत्र, अर्जुन प्रतिजानीहि"
9,31,न,कभी नहीं
9,31,मे,मेरा
9,31,भक्त:,भक्त
9,31,प्रणश्यति,विनाश।
9,32,माम्,मेरी
9,32,हि,निःसंदेह
9,32,पार्थ,"पृथापुत्र, अर्जुनः व्यपाश्रित्य"
9,32,ये,जो
9,32,अपि,भी
9,32,स्युः,हों
9,32,पाप,योनयः
9,32,वैश्या:,व्यावसायिक लोग
9,32,तथा,भी
9,32,शूद्राः,शारीरिक श्रम करने वाले
9,32,ते,अपि
9,32,यान्ति,जाते हैं
9,32,परम्,परम
9,32,गतिम्,गंतव्य।
9,33,किम्,"क्या, कितनाः पुनः"
9,33,ब्राह्यणाः,ज्ञानी
9,33,पुण्या:,धर्मात्मा
9,33,भक्ताः,भक्तगण
9,33,राजऋषयः,राजर्षि
9,33,तथा,भी
9,33,अनित्यम्,अस्थायी
9,33,असुखम्,दुखमय
9,33,लोकम्,संसार को
9,33,इमम्,इस
9,33,प्राप्य,प्राप्त करके
9,33,भजस्व,अनन्य भक्ति में लीन
9,33,माम्,मेरी।
9,34,मत्,मना:
9,34,भव,होओ
9,34,मत्,मेरा
9,34,भक्त:,भक्त
9,34,मत्,मेरा
9,34,याजी,उपासक
9,34,माम्,मुझको
9,34,नमस्कुरू,नमस्कार करो
9,34,माम्,मुझको
9,34,एव,निःसंदेह
9,34,एष्यासि,पाओगे
9,34,युक्त्वा,तल्लीन होकर
9,34,एवम्,इस प्रकार
9,34,आत्मानम्,आत्मा को
9,34,मत्,परायणः
10,1,श्रीभगवान् उवाच,आनन्दमयी भगवान् ने कहा
10,1,भूयः,पुनः एव
10,1,महा,बाहो
10,1,शृणु,सुनो
10,1,मे,मेरा
10,1,परमम्,दिव्य
10,1,वचः,उपदेश
10,1,यत्,जो
10,1,ते,तुमको
10,1,अहम्,मैं
10,1,प्रीयमाणाय,प्रिय विश्वस्थ मित्र
10,1,वक्ष्यामि,कहता हूँ
10,1,हित,काम्यया तुम्हारे कल्याण के लिए।
10,2,न,कभी नहीं
10,2,मे,मेरे
10,2,विदुः,जानना
10,2,सुर,गणाः
10,2,न,कभी नहीं
10,2,महा,ऋषयः
10,2,अहम्,मैं
10,2,आदि:,मूल स्रोत
10,2,हि,नि:संदेह
10,2,देवानाम्,स्वर्ग के देवताओं का
10,2,महा,ऋषीणाम्
10,2,च,भी
10,2,सर्वशः,सभी प्रकार से।
10,3,यः,जो
10,3,माम्,मुझे
10,3,अजम्,अजन्मा
10,3,अनादिम्,जिसका कोई आदि न हो
10,3,च,भी
10,3,वेत्ति,जानता है
10,3,लोक,ब्रह्माण्ड
10,3,महा,ईश्वरम्
10,3,असम्मूढः,मोहरहित
10,3,सः,वह
10,3,मत्र्येषु,मनुष्यों में
10,3,सर्व,पापैः
10,3,प्रमुच्यते,मुक्त हो जाता है।
10,4,बुद्धिः,बुद्धि
10,4,ज्ञानम्,ज्ञान
10,4,असम्मोहः,विचारों की स्पष्टता
10,4,क्षमा क्षमाः सत्यम्,सत्यता
10,4,दमः,इन्द्रियों पर संयम
10,4,शमः,मन का निग्रह
10,4,सुखम्,आनन्द
10,4,दु:खम्,दुख
10,4,भवः,जन्म
10,4,अभावः,मृत्यु
10,4,भयम्,भय
10,4,च,और
10,4,अभयम्,निर्भीकता
10,4,एव,भी
10,4,च,और
10,4,अहिंसा,अहिंसा
10,4,समता,समभाव
10,4,तुष्टि:,सन्तोष
10,4,तपः,तपस्या
10,4,दानम्,दान
10,4,यश:,कीर्ति
10,4,अयश:,अपकीर्ति
10,4,भवन्ति,होना
10,4,भावाः,गुण
10,4,भूतानाम्,जीवों की
10,4,मत्तः,मुझसे
10,4,एव,निश्चय ही
10,4,पृथक्,विधा:
10,5,बुद्धिः,बुद्धि
10,5,ज्ञानम्,ज्ञान
10,5,असम्मोहः,विचारों की स्पष्टता
10,5,क्षमा क्षमाः सत्यम्,सत्यता
10,5,दमः,इन्द्रियों पर संयम
10,5,शमः,मन का निग्रह
10,5,सुखम्,आनन्द
10,5,दु:खम्,दुख
10,5,भवः,जन्म
10,5,अभावः,मृत्यु
10,5,भयम्,भय
10,5,च,और
10,5,अभयम्,निर्भीकता
10,5,एव,भी
10,5,च,और
10,5,अहिंसा,अहिंसा
10,5,समता,समभाव
10,5,तुष्टि:,सन्तोष
10,5,तपः,तपस्या
10,5,दानम्,दान
10,5,यश:,कीर्ति
10,5,अयश:,अपकीर्ति
10,5,भवन्ति,होना
10,5,भावाः,गुण
10,5,भूतानाम्,जीवों की
10,5,मत्तः,मुझसे
10,5,एव,निश्चय ही
10,5,पृथक्,विधा:
10,6,महा,ऋषयः
10,6,पूर्वे,पहले
10,6,चत्वारः,चार
10,6,मनवः,मनुः तथा
10,6,मत्,भावाः
10,6,मानसाः,मन से
10,6,जाता:,उत्पन्न
10,6,येषाम्,जिनकी
10,6,लोके,संसार में
10,6,इमा:,ये सब
10,6,प्रजाः,लोग।
10,7,एताम्,इन
10,7,विभूतिम्,वैभवों
10,7,योगम्,दिव्य शक्ति
10,7,च,भी
10,7,मम,मेरा
10,7,यः,जो कोई
10,7,वेत्ति,जानता है
10,7,तत्त्वतः,वास्तव में
10,7,सः,वे
10,7,अविकम्पेन,निश्चित रूप से
10,7,योगेन,भक्ति से
10,7,युज्यते,एक हो जाता है
10,7,न,कभी नहीं
10,7,अत्र,यहाँ
10,7,संशयः,शंका।
10,8,अहम्,मैं
10,8,सर्वस्य,सभी का
10,8,प्रभवः,उत्पत्ति का कारण
10,8,मत्तः,मुझसे
10,8,सर्वम्,सब कुछ
10,8,प्रवर्तते,उत्पन्न होती हैं
10,8,इति,इस प्रकार
10,8,मत्वा,जानकर
10,8,भजन्ते,भक्ति करते हैं
10,8,माम्,मेरी
10,8,बुधाः,बुद्धिमान
10,8,भाव,समन्विताः
10,9,मत्,चित्ता:
