Chapter,Shloka,Sanskrit Word,English Meaning
11,17,dīpti,mantam
11,17,paśhyāmi,I see
11,17,tvām,you
11,17,durnirīkṣhyam,difficult to look upon
11,17,samantāt,in all directions
11,17,dīpta,anala
11,17,arka,like the sun
11,17,dyutim,effulgence
11,17,aprameyam,immeasurable
11,18,tvam,you
11,18,akṣharam,the imperishable
11,18,paramam,the supreme being
11,18,veditavyam,worthy of being known
11,18,tvam,you
11,18,asya,of this
11,18,viśhwasya,of the creation
11,18,param,supreme
11,18,nidhānam,support
11,18,tvam,you
11,18,avyayaḥ,eternal
11,18,śhāśhvata,dharma
11,18,sanātanaḥ,everlasting
11,18,tvam,you
11,18,puruṣhaḥ,the Supreme Divine Person
11,18,mataḥ me,my opinion
11,19,anādi,madhya
11,19,ananta,infinite
11,19,vīryam,power
11,19,ananta,unlimited
11,19,bāhum,arms
11,19,śhaśhi,the moon
11,19,sūrya,the sun
11,19,netram,eyes
11,19,paśhyāmi,I see
11,19,tvām,you
11,19,dīpta,blazing
11,19,hutāśha,emanating from
11,19,vaktram,your mouth
11,19,sva,tejasā
11,19,viśhwam,universe
11,19,idam,this
11,19,tapantam,warming
11,20,dyau,ā
11,20,idam,this
11,20,antaram,space between
11,20,hi,indeed
11,20,vyāptam,pervaded
11,20,tvayā,by you
11,20,ekena,alone
11,20,diśhaḥ,directions
11,20,cha,and
11,20,sarvāḥ,all
11,20,dṛiṣhṭvā,seeing
11,20,adbhutam,wondrous
11,20,rūpam,form
11,20,ugram,terrible
11,20,tava,your
11,20,idam,this
11,20,loka,worlds
11,20,trayam,three
11,20,pravyathitam,trembling
11,20,mahā,ātman
11,21,amī,these
11,21,hi,indeed
11,21,tvām,you
11,21,sura,saṅghāḥ
11,21,viśhanti,are entering
11,21,kechit,some
11,21,bhītāḥ,in fear
11,21,prāñjalayaḥ,with folded hands
11,21,gṛiṇanti,praise
11,21,svasti,auspicious
11,21,iti,thus
11,21,uktvā,reciting
11,21,mahā,ṛiṣhi
11,21,siddha,saṅghāḥ
11,21,stuvanti,are extolling
11,21,tvām,you
11,21,stutibhiḥ,with prayers
11,21,puṣhkalābhiḥ,hymns
11,22,rudra,a form of Lord Shiv
11,22,ādityāḥ,the adityas
11,22,vasavaḥ,the vasus
11,22,ye,these
11,22,cha,and
11,22,sādhyāḥ,the sadhyas
11,22,viśhve,the vishvadevas
11,22,aśhvinau,the Ashvini Kumars
11,22,marutaḥ,the maruts
11,22,cha,and
11,22,uṣhma,pāḥ
11,22,cha,and
11,22,gandharva,gandharvas
11,22,yakṣha,the yakshas
11,22,asura,the demons
11,22,siddha,the perfected beings
11,22,saṅghāḥ,the assemblies
11,22,vīkṣhante,are beholding
11,22,tvām,you
11,22,vismitāḥ,in wonder
11,22,cha,and
11,22,eva,verily
11,22,sarve,all
11,23,rūpam,form
11,23,mahat,magnificent
11,23,te,your
11,23,bahu,many
11,23,vaktra,mouths
11,23,netram,eyes
11,23,mahā,bāho
11,23,bahu,many
11,23,bāhu,arms
11,23,ūru,thighs
11,23,pādam,legs
11,23,bahu,udaram
11,23,bahu,danṣhṭrā
11,23,karālam,terrifying
11,23,dṛiṣhṭvā,seeing
11,23,lokāḥ,all the worlds
11,23,pravyathitāḥ,terror
11,23,tathā,so also
11,23,aham,I
11,24,nabhaḥ,spṛiśham
11,24,dīptam,effulgent
11,24,aneka,many
11,24,varṇam,colors
11,24,vyātta,open
11,24,ānanam,mouths
11,24,dīpta,blazing
11,24,viśhāla,enormous
11,24,netram,eyes
11,24,dṛiṣhṭvā,seeing
11,24,hi,indeed
11,24,tvām,you
11,24,pravyathitāntar,ātmā
11,24,dhṛitim,firmness
11,24,na,not
11,24,vindāmi,I find
11,24,śhamam,mental peace
11,24,cha,and
11,24,viṣhṇo,Lord Vishnu
11,25,danṣhṭrā,teeth
11,25,karālāni,terrible
11,25,cha,and
11,25,te,your
11,25,mukhāni,mouths
11,25,dṛiṣhṭvā,having seen
11,25,eva,indeed
11,25,kāla,anala
11,25,sannibhāni,resembling
11,25,diśhaḥ,the directions
11,25,na,not
11,25,jāne,know
11,25,na,not
11,25,labhe,I obtain
11,25,cha,and
11,25,śharma,peace
11,25,prasīda,have mercy
11,25,deva,īśha
11,25,jagat,nivāsa
11,26,amī,these
11,26,cha,and
11,26,tvām,you
11,26,dhṛitarāśhtrasya,of Dhritarashtra
11,26,putrāḥ,sons
11,26,sarve,all
11,26,saha,with
11,26,eva,even
11,26,avani,pāla
11,26,sanghaiḥ,assembly
11,26,bhīṣhmaḥ,Bheeshma
11,26,droṇaḥ,Dronacharya
11,26,sūta,putraḥ
11,26,tathā,and also
11,26,asau,this
11,26,saha,with
11,26,asmadīyaiḥ,from our side
11,26,api,also
11,26,yodha,mukhyaiḥ
11,26,vaktrāṇi,mouths
11,26,te,your
11,26,tvaramāṇāḥ,rushing
11,26,viśhanti,enter
11,26,danṣhṭrā,teeth
11,26,karālāni,terrible
11,26,bhayānakāni,fearsome
11,26,kechit,some
11,26,vilagnāḥ,getting stuck
11,26,daśhana,antareṣhu
11,26,sandṛiśhyante,are seen
11,26,chūrṇitaiḥ,getting smashed
11,26,uttama,aṅgaiḥ
11,27,amī,these
11,27,cha,and
11,27,tvām,you
11,27,dhṛitarāśhtrasya,of Dhritarashtra
11,27,putrāḥ,sons
11,27,sarve,all
11,27,saha,with
11,27,eva,even
11,27,avani,pāla
11,27,sanghaiḥ,assembly
11,27,bhīṣhmaḥ,Bheeshma
11,27,droṇaḥ,Dronacharya
11,27,sūta,putraḥ
11,27,tathā,and also
11,27,asau,this
11,27,saha,with
11,27,asmadīyaiḥ,from our side
11,27,api,also
11,27,yodha,mukhyaiḥ
11,27,vaktrāṇi,mouths
11,27,te,your
11,27,tvaramāṇāḥ,rushing
11,27,viśhanti,enter
11,27,danṣhṭrā,teeth
11,27,karālāni,terrible
11,27,bhayānakāni,fearsome
11,27,kechit,some
11,27,vilagnāḥ,getting stuck
11,27,daśhana,antareṣhu
11,27,sandṛiśhyante,are seen
11,27,chūrṇitaiḥ,getting smashed
11,27,uttama,aṅgaiḥ
11,28,yathā,as
11,28,nadīnām,of the rivers
11,28,bahavaḥ,many
11,28,ambu,vegāḥ
11,28,samudram,the ocean
11,28,eva,indeed
11,28,abhimukhāḥ,toward
11,28,dravanti,flowing rapidly
11,28,tathā,similarly
11,28,tava,your
11,28,amī,these
11,28,nara,loka
11,28,viśhanti,enter
11,28,vaktrāṇi,mouths
11,28,abhivijvalanti,blazing
11,28,yathā,as
11,28,pradīptam,burning intensely
11,28,jvalanam,fire
11,28,pataṅgāḥ,moths
11,28,viśhanti,enter
11,28,nāśhāya,to be perished
11,28,samṛiddha vegāḥ,with great speed
11,28,tathā eva,similarly
11,28,nāśhāya,to be perished
11,28,viśhanti,enter
11,28,lokāḥ,these people
11,28,tava,your
11,28,api,also
11,28,vaktrāṇi,mouths
11,28,samṛiddha,vegāḥ
11,29,yathā,as
11,29,nadīnām,of the rivers
11,29,bahavaḥ,many
11,29,ambu,vegāḥ
11,29,samudram,the ocean
11,29,eva,indeed
11,29,abhimukhāḥ,toward
11,29,dravanti,flowing rapidly
11,29,tathā,similarly
11,29,tava,your
11,29,amī,these
11,29,nara,loka
11,29,viśhanti,enter
11,29,vaktrāṇi,mouths
11,29,abhivijvalanti,blazing
11,29,yathā,as
11,29,pradīptam,burning intensely
11,29,jvalanam,fire
11,29,pataṅgāḥ,moths
11,29,viśhanti,enter
11,29,nāśhāya,to be perished
11,29,samṛiddha vegāḥ,with great speed
11,29,tathā eva,similarly
11,29,nāśhāya,to be perished
11,29,viśhanti,enter
11,29,lokāḥ,these people
11,29,tava,your
11,29,api,also
11,29,vaktrāṇi,mouths
11,29,samṛiddha,vegāḥ
11,30,lelihyase,you are licking
11,30,grasamānaḥ,devouring
11,30,samantāt,on all sides
11,30,lokān,worlds
11,30,samagrān,all
11,30,vadanaiḥ,with mouths
11,30,jvaladbhiḥ,blazing
11,30,tejobhiḥ,by effulgence
11,30,āpūrya,filled with
11,30,jagat,the universe
11,30,samagram,all
11,30,bhāsaḥ,rays
11,30,tava,your
11,30,ugrāḥ,fierce
11,30,pratapanti,scorching
11,30,viṣhṇo,Lord Vishnu
11,31,ākhyāhi,tell
11,31,me,me
11,31,kaḥ,who
11,31,bhavān,you
11,31,ugra,rūpaḥ
11,31,namaḥ astu,I bow
11,31,te,to you
11,31,deva,vara
11,31,prasīda,be merciful
11,31,vijñātum,to know
11,31,ichchhāmi,I wish
11,31,bhavantam,you
11,31,ādyam,the primeval
11,31,na,not
11,31,hi,because
11,31,prajānāmi,comprehend
11,31,tava,your
11,31,pravṛittim,workings
11,32,śhrī,bhagavān uvācha
11,32,kālaḥ,time
11,32,asmi,I am
11,32,loka,kṣhaya
11,32,pravṛiddhaḥ,mighty
11,32,lokān,the worlds
11,32,samāhartum,annihilation
11,32,iha,this world
11,32,pravṛittaḥ,participation
11,32,ṛite,without
11,32,api,even
11,32,tvām,you
11,32,na bhaviṣhyanti,shall cease to exist
11,32,sarve,all
11,32,ye,who
11,32,avasthitāḥ,arrayed
11,32,prati,anīkeṣhu
11,32,yodhāḥ,the warriors
11,33,tasmāt,therefore
11,33,tvam,you
11,33,uttiṣhṭha,arise
11,33,yaśhaḥ,honor
11,33,labhasva,attain
11,33,jitvā,conquer
11,33,śhatrūn,foes
11,33,bhuṅkṣhva,enjoy
11,33,rājyam,kingdom
11,33,samṛiddham,prosperous
11,33,mayā,by me
11,33,eva,indeed
11,33,ete,these
11,33,nihatāḥ,slain
11,33,pūrvam,already
11,33,eva nimitta,mātram
11,33,bhava,become
11,33,savya,sāchin
11,34,droṇam,Dronacharya
11,34,cha,and
11,34,bhīṣhmam,Bheeshma
11,34,cha,and
11,34,jayadratham,Jayadratha
11,34,cha,and
11,34,karṇam,Karn
11,34,tathā,also
11,34,anyān,others
11,34,api,also
11,34,yodha,vīrān
11,34,mayā,by me
11,34,hatān,already killed
11,34,tvam,you
11,34,jahi,slay
11,34,mā,not
11,34,vyathiṣhṭhāḥ,be disturbed
11,34,yudhyasva,fight
11,34,jetā asi,you shall be victorious
11,34,raṇe,in battle
11,34,sapatnān,enemies
11,35,sañjayaḥ uvācha,Sanjay said
11,35,etat,thus
11,35,śhrutvā,hearing
11,35,vachanam,words
11,35,keśhavasya,of Shree Krishna
11,35,kṛita,añjaliḥ
11,35,vepamānaḥ,trembling
11,35,kirītī,"the crowned one, Arjun"
11,35,namaskṛitvā,with palms joined
11,35,bhūyaḥ,again
11,35,eva,indeed
11,35,āha,spoke
11,35,kṛiṣhṇam,to Shree Krishna
11,35,sa,gadgadam
11,35,bhīta,bhītaḥ
11,35,praṇamya,bowed down
11,36,arjunaḥ uvācha,Arjun said
11,36,sthāne,it is but apt
11,36,hṛiṣhīka,īśha
11,36,tava,your
11,36,prakīrtyā,in praise
11,36,jagat,the universe
11,36,prahṛiṣhyati,rejoices
11,36,anurajyate,be enamored
11,36,cha,and
11,36,rakṣhānsi,the demons
11,36,bhītāni,fearfully
11,36,diśhaḥ,in all directions
11,36,dravanti,flee
11,36,sarve,all
11,36,namasyanti,bow down
11,36,cha,and
11,36,siddha,saṅghāḥ
11,37,kasmāt,why
11,37,cha,and
11,37,te,you
11,37,na nameran,should they not bow down
11,37,mahā,ātman
11,37,garīyase,who are greater
11,37,brahmaṇaḥ,than Brahma
11,37,api,even
11,37,ādi,kartre
11,37,ananta,The limitless One
11,37,deva,īśha
11,37,jagat,nivāsa
11,37,tvam,you
11,37,akṣharam,the imperishable
11,37,sat,asat
11,37,tat,that
11,37,param,beyond
11,37,yat,which
11,38,tvam,you
11,38,ādi,devaḥ
11,38,puruṣhaḥ,personality
11,38,purāṇaḥ,primeval
11,38,tvam,you
11,38,asya,of (this)
11,38,viśhwasya,universe
11,38,param,supreme
11,38,nidhānam,resting place
11,38,vettā,the knower
11,38,asi,you are
11,38,vedyam,the object of knowledge
11,38,cha,and
11,38,param,supreme
11,38,cha,and
11,38,dhāma,abode
11,38,tvayā,by you
11,38,tatam,pervaded
11,38,viśhwam,universe
11,38,ananta,rūpa
11,39,vāyuḥ,the god of wind
11,39,yamaḥ,the god of death
11,39,agniḥ,the god of fire
11,39,varuṇaḥ,the god of water
11,39,śhaśha,aṅkaḥ
11,39,prajāpatiḥ,Brahma
11,39,tvam,you
11,39,prapitāmahaḥ,the great
11,39,cha,and
11,39,namaḥ,my salutations
11,39,namaḥ,my salutations
11,39,te,unto you
11,39,astu,let there be
11,39,sahasra,kṛitvaḥ
11,39,punaḥ cha,and again
11,39,bhūyaḥ,again
11,39,api,also
11,39,namaḥ,(offering) my salutations
11,39,namaḥ te,offering my salutations unto you
11,40,namaḥ,offering salutations
11,40,purastāt,from the front
11,40,atha,and
11,40,pṛiṣhṭhataḥ,the rear
11,40,te,to you
11,40,namaḥ astu,I offer my salutations
11,40,te,to you
11,40,sarvataḥ,from all sides
11,40,eva,indeed
11,40,sarva,all
11,40,ananta,vīrya
11,40,amita,vikramaḥ
11,40,tvam,you
11,40,sarvam,everything
11,40,samāpnoṣhi,pervade
11,40,tataḥ,thus
11,40,asi,(you) are
11,40,sarvaḥ,everything
11,41,sakhā,friend
11,41,iti,as
11,41,matvā,thinking
11,41,prasabham,presumptuously
11,41,yat,whatever
11,41,uktam,addressed
11,41,he kṛiṣhṇa,O Shree Krishna
11,41,he yādava,"O Shree Krishna, who was born in the Yadu clan"
11,41,he sakhe,O my dear friend
11,41,iti,thus
11,41,ajānatā,in ignorance
11,41,mahimānam,majesty
11,41,tava,your
11,41,idam,this
11,41,mayā,by me
11,41,pramādāt,out of negligence
11,41,praṇayena,out of affection
11,41,vā api,or else
11,41,yat,whatever
11,41,cha,also
11,41,avahāsa,artham
11,41,asat,kṛitaḥ
11,41,asi,you were
11,41,vihāra,while at play
11,41,śhayyā,while resting
11,41,āsana,while sitting
11,41,bhojaneṣhu,while eating
11,41,ekaḥ,(when) alone
11,41,athavā,or
11,41,api,even
11,41,achyuta,"Krishna, the infallible one"
11,41,tat,samakṣham
11,41,tat,all that
11,41,kṣhāmaye,beg for forgiveness
11,41,tvām,from you
11,41,aham,I
11,41,aprameyam,immeasurable
11,42,sakhā,friend
11,42,iti,as
11,42,matvā,thinking
11,42,prasabham,presumptuously
11,42,yat,whatever
11,42,uktam,addressed
11,42,he kṛiṣhṇa,O Shree Krishna
11,42,he yādava,"O Shree Krishna, who was born in the Yadu clan"
11,42,he sakhe,O my dear friend
11,42,iti,thus
11,42,ajānatā,in ignorance
11,42,mahimānam,majesty
11,42,tava,your
11,42,idam,this
11,42,mayā,by me
11,42,pramādāt,out of negligence
11,42,praṇayena,out of affection
11,42,vā api,or else
11,42,yat,whatever
11,42,cha,also
11,42,avahāsa,artham
11,42,asat,kṛitaḥ
11,42,asi,you were
11,42,vihāra,while at play
11,42,śhayyā,while resting
11,42,āsana,while sitting
11,42,bhojaneṣhu,while eating
11,42,ekaḥ,(when) alone
11,42,athavā,or
11,42,api,even
11,42,achyuta,"Krishna, the infallible one"
11,42,tat,samakṣham
11,42,tat,all that
11,42,kṣhāmaye,beg for forgiveness
11,42,tvām,from you
11,42,aham,I
11,42,aprameyam,immeasurable
11,43,pitā,the father
11,43,asi,you are
11,43,lokasya,of the entire universe
11,43,chara,moving
11,43,acharasya,nonmoving
11,43,tvam,you
11,43,asya,of this
11,43,pūjyaḥ,worshipable
11,43,cha,and
11,43,guruḥ,spiritual master
11,43,garīyān,glorious
11,43,na,not
11,43,tvat,samaḥ
11,43,asti,is
11,43,abhyadhikaḥ,greater
11,43,kutaḥ,who is
11,43,anyaḥ,other
11,43,loka,traye
11,43,api,even
11,43,apratima,prabhāva
11,44,tasmāt,therefore
11,44,praṇamya,bowing down
11,44,praṇidhāya,prostrating
11,44,kāyam,the body
11,44,prasādaye,to implore grace
11,44,tvām,your
11,44,aham,I
11,44,īśham,the Supreme Lord
11,44,īḍyam,adorable
11,44,pitā,father
11,44,iva,as
11,44,putrasya,with a son
11,44,sakhā,friend
11,44,iva,as
11,44,sakhyuḥ,with a friend
11,44,priyaḥ,a lover
11,44,priyāyāḥ,with the beloved
11,44,arhasi,you should
11,44,deva,Lord
11,44,soḍhum,forgive
11,45,adṛiṣhṭa,pūrvam
11,45,hṛiṣhitaḥ,great joy
11,45,asmi,I am
11,45,dṛiṣhṭvā,having seen
11,45,bhayena,with fear
11,45,cha,yet
11,45,pravyathitam,trembles
11,45,manaḥ,mind
11,45,me,my
11,45,tat,that
11,45,eva,certainly
11,45,me,to me
11,45,darśhaya,show
11,45,deva,Lord
11,45,rūpam,form
11,45,prasīda,please have mercy
11,45,deva,īśha
11,45,jagat,nivāsa
11,46,kirīṭinam,wearing the crown
11,46,gadinam,carrying the mace
11,46,chakra,hastam
11,46,ichchhāmi,I wish
11,46,tvām,you
11,46,draṣhṭum,to see
11,46,aham,I
11,46,tathā eva,similarly
11,46,tena eva,in that
11,46,rūpeṇa,form
11,46,chatuḥ,bhujena
11,46,sahasra,bāho
11,46,bhava,be
11,46,viśhwa,mūrte
11,47,śhrī,bhagavān uvācha
11,47,mayā,by me
11,47,prasannena,being pleased
11,47,tava,with you
11,47,arjuna,Arjun
11,47,idam,this
11,47,rūpam,form
11,47,param,divine
11,47,darśhitam,shown
11,47,ātma,yogāt
11,47,tejaḥ,mayam
11,47,viśhwam,cosmic
11,47,anantam,unlimited
11,47,ādyam,primeval
11,47,yat,which
11,47,me,my
11,47,tvat anyena,other than you
11,47,na dṛiṣhṭa,pūrvam
11,48,na,not
11,48,veda,yajña
11,48,adhyayanaiḥ,by study of the Vedas
11,48,na,nor
11,48,dānaiḥ,by charity
11,48,na,nor
11,48,cha,and
11,48,kriyābhiḥ,by rituals
11,48,na,not
11,48,tapobhiḥ,by austerities
11,48,ugraiḥ,severe
11,48,evam,rūpaḥ
11,48,śhakyaḥ,possible
11,48,aham,I
11,48,nṛi,loke
11,48,draṣhṭum,to be seen
11,48,tvat,than you
11,48,anyena,by another
11,48,kuru,pravīra
11,49,mā te,you should not be
11,49,vyathā,afraid
11,49,mā,not
11,49,cha,and
11,49,vimūḍha,bhāvaḥ
11,49,dṛiṣhṭvā,on seeing
11,49,rūpam,form
11,49,ghoram,terrible
11,49,īdṛik,such
11,49,mama,of mine
11,49,idam,this
11,49,vyapeta,bhīḥ
11,49,prīta,manāḥ
11,49,punaḥ,again
11,49,tvam,you
11,49,tat eva,that very
11,49,me,my
11,49,rūpam,form
11,49,idam,this
11,49,prapaśhya,behold
11,50,sañjayaḥ uvācha,Sanjay said
11,50,iti,thus
11,50,arjunam,to Arjun
11,50,vāsudevaḥ,"Krishna, the son of Vasudev"
11,50,tathā,in that way
11,50,uktvā,having spoken
11,50,svakam,his personal
11,50,rūpam,form
11,50,darśhayām āsa,displayed
11,50,bhūyaḥ,again
11,50,āśhvāsayām āsa,consoled
11,50,cha,and
11,50,bhītam,frightened
11,50,enam,him
11,50,bhūtvā,becoming
11,50,punaḥ,again
11,50,saumya,vapuḥ
11,50,mahā,ātmā
11,51,arjunaḥ uvācha,Arjun said
11,51,dṛiṣhṭvā,seeing
11,51,idam,this
11,51,mānuṣham,human
11,51,rūpam,form
11,51,tava,your
11,51,saumyam,gentle
11,51,janārdana,"he who looks after the public, Krishna"
11,51,idānīm,now
11,51,asmi,I am
11,51,saṁvṛittaḥ,composed
11,51,sa,chetāḥ
11,51,prakṛitim,to normality
11,51,gataḥ,have become
11,52,śhrī,bhagavān uvācha
11,52,su,durdarśham
11,52,idam,this
11,52,rūpam,form
11,52,dṛiṣhṭavān asi,that you are seeing
11,52,yat,which
11,52,mama,of mine
11,52,devāḥ,the celestial gods
11,52,api,even
11,52,asya,this
11,52,rūpasya,form
11,52,nityam,eternally
11,52,darśhana,kāṅkṣhiṇaḥ
11,52,na,never
11,52,aham,I
11,52,vedaiḥ,by study of the Vedas
11,52,na,never
11,52,tapasā,by serious penances
11,52,na,never
11,52,dānena,by charity
11,52,na,never
11,52,cha,also
11,52,ijyayā,by worship
11,52,śhakyaḥ,it is possible
11,52,evam,vidhaḥ
11,52,draṣhṭum,to see
11,52,dṛiṣhṭavān,seeing
11,52,asi,you are
11,52,mām,me
11,52,yathā,as
11,53,śhrī,bhagavān uvācha
11,53,su,durdarśham
11,53,idam,this
11,53,rūpam,form
11,53,dṛiṣhṭavān asi,that you are seeing
11,53,yat,which
11,53,mama,of mine
11,53,devāḥ,the celestial gods
11,53,api,even
11,53,asya,this
11,53,rūpasya,form
11,53,nityam,eternally
11,53,darśhana,kāṅkṣhiṇaḥ
11,53,na,never
11,53,aham,I
11,53,vedaiḥ,by study of the Vedas
11,53,na,never
11,53,tapasā,by serious penances
11,53,na,never
11,53,dānena,by charity
11,53,na,never
11,53,cha,also
11,53,ijyayā,by worship
11,53,śhakyaḥ,it is possible
11,53,evam,vidhaḥ
11,53,draṣhṭum,to see
11,53,dṛiṣhṭavān,seeing
11,53,asi,you are
11,53,mām,me
11,53,yathā,as
11,54,bhaktyā,by devotion
11,54,tu,alone
11,54,ananyayā,unalloyed
11,54,śhakyaḥ,possible
11,54,aham,I
11,54,evam,vidhaḥ
11,54,arjuna,Arjun
11,54,jñātum,to be known
11,54,draṣhṭum,to be seen
11,54,cha,and
11,54,tattvena,truly
11,54,praveṣhṭum,to enter into (union with me)
11,54,cha,and
11,54,parantapa,scorcher of foes
11,55,mat,karma
11,55,mat,paramaḥ
11,55,mat,bhaktaḥ
11,55,saṅga,varjitaḥ
11,55,nirvairaḥ,without malice
11,55,sarva,bhūteṣhu
11,55,yaḥ,who
11,55,saḥ,he
11,55,mām,to me
11,55,eti,comes
11,55,pāṇḍava,"Arjun, the son of Pandu"
12,1,arjunaḥ uvācha,Arjun said
12,1,evam,thus
12,1,satata,steadfastly
12,1,yuktāḥ,devoted
12,1,ye,those
12,1,bhaktāḥ,devotees
12,1,tvām,you
12,1,paryupāsate,worship
12,1,ye,those
12,1,cha,and
12,1,api,also
12,1,akṣharam,the imperishable
12,1,avyaktam,the formless Brahman
12,1,teṣhām,of them
12,1,ke,who
12,1,yoga,vit
12,2,śhrī,bhagavān uvācha
12,2,mayi,on Me
12,2,āveśhya,fix
12,2,manaḥ,the mind
12,2,ye,those
12,2,mām,Me
12,2,nitya yuktāḥ,always engaged
12,2,upāsate,worship
12,2,śhraddhayā,with faith
12,2,parayā,best
12,2,upetāḥ,endowed
12,2,te,they
12,2,me,by Me
12,2,yukta,tamāḥ
12,2,matāḥ,I consider
12,3,ye,who
12,3,tu,but
12,3,akṣharam,the imperishable
12,3,anirdeśhyam,the indefinable
12,3,avyaktam,the unmanifest
12,3,paryupāsate,worship
12,3,sarvatra,gam
12,3,achintyam,the unthinkable
12,3,cha,and
12,3,kūṭa,stham
12,3,achalam,the immovable
12,3,dhruvam,the eternal
12,3,sanniyamya,restraining
