,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72
883,भगीरथः,नाम,नृपः,पूर्वजानाम्,उद्धाराय,तपस्याम्,अकरोत्,तपस्यायाः,च,प्रभावेण,सः,गङ्गां,स्वर्गात्,धरायाम्,अवतारयितुं,समर्थः,अभवत्,।,,,,,,,,,,,,,,,,,,,
884,अतः,एव,इमां,जनाः,भागीरथी,इति,अपि,कथयन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,ते,अस्याः,जलम्,अत्यधिकं,पावनं,मन्यन्ते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,बहवः,श्रद्धालुजनाः,प्रतिदिनम्,अस्यां,स्नानं,कुर्वन्ति,इमां,च,पूजयन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,अस्याः,तटे,हरिद्वार-ऋषिकेष-प्रयाग-वाराणसी-इत्यादीनि,अनेकानि,तीर्थस्थानानि,सन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,प्रतिवर्षं,पुण्येषु,पर्वेसु,लक्षाणि,जनाः,एषु,तीर्थस्थानेषु,आगत्य,अस्याः,पावनजलेन,स्नानं,कृत्वा,दुरितानि,दूरीकुर्वन्ति,।,,,,,,,,,,,,,,,,,,,,,,
889,यन्त्रकाराः,अस्याः,जलम्,अवरुद्ध्य,सेतुं,बद्ध्वा,महाजलाषयेषु,जलसञ्चयं,कुर्वन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,एवं,प्रकारेण,सञ्चितं,जलं,क्षेत्राणां,सिञ्चनाय,उपयुज्यते,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,अनेन,भूमिः,उर्वरा,भवति,प्रभूतं,च,अन्नम्,उत्पादयति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,एवं,गङ्गायाः,जलं,कृषेः,महान्तम्,उपकारं,करोति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,अस्याः,जलेन,विद्युत्,अपि,उत्पन्ना,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,इयं,दूरदर्शन-ध्वनिविक्षेपक-शीतकैत्यादीनि,यन्त्राणि,सञ्चालयति,विविधानां,च,पण्यानां,वस्तूनां,निर्माणे,सहायिका,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,
895,एवं,गङ्गा,लोकं,परलोकं,च,उभयम्,अपि,उपकरोति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,प्रहेलिकाः,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,अपदः,दूरगामी,च,साक्षरः,न,च,पण्डितः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,अमुखः,स्फुटवक्ता,च,यः,जानाति,सः,पण्डितः,॥,१,॥,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,वृक्षस्य,अग्रे,फलं,दृष्टं,कलाग्रे,वृक्षः,एव,च,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,अकारादिः,सकारान्तं,यः,जानाति,सः,पण्डितः,॥,२,॥,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,न,तस्य,आदिः,न,तस्य,अन्तः,मध्ये,तत्,तस्य,तिष्ठति,।,,,,,,,,,,,,,,,,,,,,,,,,,,
902,तव,अपि,अस्ति,मम्,अपि,अस्ति,यदि,जानासि,तद्,वद,॥,३,॥,,,,,,,,,,,,,,,,,,,,,,,,
903,वृक्षस्य,अग्रवासी,न,च,पक्षिराजः,त्रिनेत्रधारी,न,च,शूलपाणिः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,त्वग्वस्त्रधारी,न,च,सिद्धयोगी,जलं,च,बिभ्रन्न,घटः,न,मेघः,॥,४,॥,,,,,,,,,,,,,,,,,,,,,,,,
905,चक्री,त्रिशूली,न,हरिः,न,शंभुः,महान्,बलिष्ठः,न,च,भीमसेनः,।,,,,,,,,,,,,,,,,,,,,,,,,,
906,स्वच्छन्दचारी,नृपतिः,न,योगी,सीतावियोगी,न,च,रामचन्द्रः,॥,५,॥,,,,,,,,,,,,,,,,,,,,,,,,,,
907,मूर्खः,शृगालः,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,कस्मिंश्चित्,वने,चण्डरवः,नाम,शृगालः,वसति,स्म,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,एकदा,सः,क्षुधापीडितः,इतस्ततः,विचरन्,नगरान्तरे,प्राविशत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,तत्र,सः,एकस्मिन्,महापात्रे,अपतत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,तत्,पात्रं,नीलीरसपूर्णम्,आसीत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,यावत्,सः,तस्मात्,पात्रात्,बहिः,आगच्छत्,तावत्,पूर्णरूपेण,नीलवर्णः,अभवत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,
913,तस्याम्,एव,अवस्थायाम्,सः,चण्डरवः,वनम्,अव्रजत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,तत्र,तथाविधम्,तं,चण्डरवम्,अवलोक्य,सर्वे,सिंह-व्याघ्र-गज-वानर-प्रभृतयः,पशवः,भयभीताः,पलायितुं,च,तत्पराः,अभवन्,।,,,,,,,,,,,,,,,,,,,,,,,
915,तेषां,भयाकुलानां,पशूनां,समीपे,गत्वा,चण्डरवः,अभणत्,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,अहं,वनदेवतया,एतस्य,वनस्य,नृपतिरूपेण,नियुक्तः,अस्मि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,सा,माम्,आदिशत्,यत्,एतस्मिन्,वने,पशूनां,कः,अपि,नृपः,न,अस्ति,।,,,,,,,,,,,,,,,,,,,,,,,,
918,तत्र,गत्वा,त्वं,तान्,सर्वान्,पशून्,परिपालय,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,अतः,एव,अहम्,अत्र,आगतः,अस्मि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,एतत्,श्रुत्वा,सर्वे,पशवः,तम्,चण्डरवम्,प्रणम्य,अकथयन्,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,तदनन्तरम्,तेन,शृगालेन,सिंह-व्याघ्र-गजादयः,अमात्यादिरूपेण,विविधकार्येषु,नियुक्ताः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,परम्,अन्यैः,आत्मीयैः,शृगालैः,सह,सः,आलापमात्रम्,अपि,न,अकरोत्,सर्वे,च,ते,शृगालाः,तेन,दूरीकृताः,।,,,,,,,,,,,,,,,,,,,,
923,किञ्चित्,कालान्तरम्,एकदा,संध्यासमये,चण्डरवः,शृगालसमूहस्य,कोलाहलम्,आकर्णयत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,तम्,शृगालरवं,श्रुत्वा,सः,अपि,तथा,एव,शब्दम्,अकरोत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,तस्य,शृगालसदृशं,ध्वनिं,श्रुत्वा,सिंहादयः,अपि,`,शृगालः,अयम्,',इति,ज्ञात्वा,तं,खण्डशः,अकुर्वन्,।,,,,,,,,,,,,,,,,,,,,,
926,उक्तम्,च,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,आत्मपक्षम्,परित्यज्य,परपक्षेषु,यः,रतः,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,सः,परैः,हन्यते,मूढः,नीलवर्णशृगालवत्,॥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,मल्लेश्वरी,सिडनीनगरे,२०००तमे,वर्षे,ओलम्पिकप्रतिस्पर्धासु,सितम्बरमासस्य,विंशतिततम्यां,तारिकायां,भारोत्तोलने,कांस्यपदकम्,अलभत्,।,,,,,,,,,,,,,,,,,,,,,,,,,
930,अस्मिन्,अवसरे,भारतदेशस्य,प्रधानमन्त्री,श्री,अटलबिहारी,वाजपेयी,दूरभाषेण,सिडनीनगरे,मल्लेश्वरीम्,अकथयत्,-,,,,,,,,,,,,,,,,,,,,,,,,,
931,एतत्,श्रुत्वा,कस्य,जनस्य,रोमहर्षणं,न,संजायते,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,इयं,भारतीया,नारी,१९७५तमे,वर्षे,जूनमासस्य,प्रथमतारिकायाम्,आन्ध्रप्रदेशे,नन्दलूर्नामके,स्थाने,अजायत,।,,,,,,,,,,,,,,,,,,,,,,,,,
933,अस्याः,पितुः,नाम,करनमनोहरः,मातुः,च,नाम,श्यामला,अस्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,माता,श्यामला,अस्याः,सदैव,उत्साहसंवर्धनम्,अकरोत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,यदा,इयं,भारोत्तोलनस्य,अभ्यासं,करोति,स्म,तदा,सा,स्वसुतायाः,भोजनस्य,समुचितां,व्यवस्थाम्,अकरोत्,।,,,,,,,,,,,,,,,,,,,,,,,
936,यदा,मल्लेश्वरी,नववर्षीया,आसीत्,तदा,प्रभृति,एषा,अमूदवलासानगरे,उसावनीपेराग्रामे,भारोत्तोलनस्य,अभ्यासं,प्रारभत,।,,,,,,,,,,,,,,,,,,,,,,,,
937,नीलमसेट्टी,आपन्ना,अस्याः,प्रशिक्षकः,आसीत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,रूसदेशीयः,अस्याः,अपरः,प्रशिक्षकः,रियाबोंको,भारोत्तोलने,अस्याः,रुचिम्,एकाग्रतां,च,भृशं,प्राशंसत्,।,,,,,,,,,,,,,,,,,,,,,,,,
939,एकदा,सा,भारोत्तोलनप्रसंगे,जवाहरलालनेहरूक्रीडाप्राङ्गणम्,अगच्छत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,तत्र,तस्या,परिचयः,एकेन,भारोत्तोलकेन,राजेशत्यागीनामकेन,युवकेन,सह,अभवत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,तेन,सह,अस्याः,परिणयः,अभवत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,इत्थम्,आन्द्रप्रदेशस्य,सुता,हरियाणा-प्रदेश्स्य,वधूः,संजाता,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,१९९०तमे,वर्षे,उदयपुरे,युवककनिष्ठराष्ट्रियस्पर्धासु,सा,रजतपदकं,लब्धवती,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,१९९२तमे,वर्षे,तुर्कीदेशे,विश्वचैम्पियनप्रतिस्पर्धासु,द्वौ,स्वर्णपदकौ,एकं,च,रजतपदकं,लब्धवती,।,,,,,,,,,,,,,,,,,,,,,,,,,,
945,१९९४तमे,वर्षे,सा,चीनदेशे,त्रीन्,स्वर्णपदकान्,लब्धवती,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,अस्मिन्,एव,वर्षे,कोरियादेशे,अपि,सा,त्रीन्,स्वर्णपदकान्,अलभत्,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,अधुना,सा,भारतीयखाद्यनिगमे,उपप्रबन्धकपदम्,अलङ्करोति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,२०००तमे,वर्षे,सिडनीनगरे,ओलम्पिकक्रीडासु,कांस्यपदकं,लब्ध्वा,एषा,एतादृशी,प्रथमा,भारतीयमहिला,संजाता,।,,,,,,,,,,,,,,,,,,,,,,,,,
949,वयम्,अपि,एताम्,अनुकुर्वन्तः,देशस्य,गौरवं,संवर्धयितुं,प्रयतेमहि,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,वसन्तः,ऋतुः,पृथिवी,रविं,परितः,भ्रमति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,अस्याः,भ्रमणेन,एव,एकस्मिन्,वर्षे,"वसन्तः,",ग्रीष्मः,",",वर्षा,",",शरद्,",",हेमन्तः,",",शिशिरः,च,इमे,षड्,ऋतवः,भवन्ति,।,,,,,,,,,,,,,,,,
952,शिशिरस्य,पश्चात्,फरवरीमार्चमासयोः,वसन्तः,ऋतुः,आगच्छति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,अस्मिन्,ऋतौ,सूर्यस्य,रश्मयः,मनाक्,उष्णाः,भवन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,एतस्मात्,कारणात्,अस्मिन्,ऋतौ,न,अतिशीतम्,न,च,अत्युष्णम्,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,
955,अयम्,एव,हेतुः,यत्,सर्वेषु,ऋतुषु,एषः,ऋतुः,सर्वेषां,प्रियतमः,वर्तते,।,,,,,,,,,,,,,,,,,,,,,,,,,
956,अस्य,ऋतोः,ऋतुराजः,मधुमासः,कुसुमाकरः,इति,अनेकानि,नामानि,सन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,अस्मिन्,ऋतौ,सर्वतः,वृक्षेषु,नूतनाः,पल्लवाः,रम्याणि,च,पुष्पाणि,उद्भवन्ति,।,,,,,,,,,,,,,,,,,,,,,,,,,,
958,सकला,धरा,अभिनवैः,परिधानैः,इव,सज्जिता,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,आम्रवृक्षः,अपि,नूतनैः,पल्लवैः,नूतनाभिः,च,मञ्जरीभिः,युक्तः,भवति,।,,,,,,,,,,,,,,,,,,,,,,,,,,,
