,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49,51,53,55,57,59,61,63,65,67,69,71,73
1037,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,NOUN,NOUN,NOUN,PARTICLE,PARTICLE,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,DEMONSTRATIVE,NOUN,PARTICLE,PARTICLE,PRONOUN,PARTICLE,PARTICLE,ADJECTIVE,NOUN,PARTICLE,ADJECTIVE,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1040,NOUN,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,PRONOUN,ADVERB,ADJECTIVE,ADJECTIVE,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,ADVERB,PRONOUN,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,ADJECTIVE,NOUN,PRONOUN,NOUN,PRONOUN,ADJECTIVE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,PRONOUN,ADJECTIVE,NOUN,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,PRONOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,PRONOUN,ADVERB,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,NOUN,PRONOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,DEMONSTRATIVE,NOUN,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,PRONOUN,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,DEMONSTRATIVE,NOUN,PRONOUN,PARTICLE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,DEMONSTRATIVE,NOUN,PRONOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,PRONOUN,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,DEMONSTRATIVE,NOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,NOUN,NOUN,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,NOUN,PRONOUN,NOUN,ADJECTIVE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,ADJECTIVE,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,ADVERB,PARTICLE,PWH,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,NOUN,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,PARTICIPLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,PRONOUN,ADVERB,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,PRONOUN,NOUN,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,NOUN,PARTICLE,NOUN,VERB,ADVERB,PRONOUN,ADVERB,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,ADJECTIVE,NOUN,NOUN,ADJECTIVE,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,NOUN,NOUN,NOUN,NOUN,PARTICLE,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,ADVERB,NOUN,PARTICLE,ADJECTIVE,PARTICIPLE,PARTICLE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,PRONOUN,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,PARTICLE,VERB,PRONOUN,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,DEMONSTRATIVE,NOUN,DEMONSTRATIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,PRONOUN,PARTICLE,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,VERB,DEMONSTRATIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,PRONOUN,ADVERB,PRONOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,ADVERB,NOUN,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,PRONOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,VERB,NOUN,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,NOUN,PARTICIPLE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,NOUN,NOUN,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,DEMONSTRATIVE,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,PRONOUN,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,PRONOUN,PARTICLE,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,NOUN,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,ADJECTIVE,NOUN,NOUN,ADJECTIVE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,ADJECTIVE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,PRONOUN,NOUN,PWH,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,PRONOUN,NOUN,PWH,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,NOUN,PARTICLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,ADVERB,NOUN,VERB,ADJECTIVE,ADJECTIVE,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,DEMONSTRATIVE,NOUN,ADJECTIVE,NOUN,PRONOUN,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,DEMONSTRATIVE,PARTICLE,NOUN,ADVERB,DEMONSTRATIVE,ADJECTIVE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,PARTICLE,PRONOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
1101,NOUN,NOUN,NOUN,PARTICLE,ADJECTIVE,PARTICLE,DEMONSTRATIVE,NOUN,NOUN,NOUN,PRONOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,
1102,ADJECTIVE,NOUN,PARTICLE,NOUN,DEMONSTRATIVE,NOUN,PARTICLE,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,
1103,NOUN,ADJECTIVE,NOUN,NOUN,DEMONSTRATIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,NOUN,DEMONSTRATIVE,NOUN,NOUN,PARTICLE,ADJECTIVE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,PARTICLE,PARTICLE,PUNCTUATION,NOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,RESIDUAL,NOUN,NOUN,ADJECTIVE,NOUN,VERB,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,ADJECTIVE,NOUN,NOUN,NOUN,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,ADVERB,PRONOUN,NOUN,ADJECTIVE,VERB,PUNCTUATION,PARTICLE,NOUN,PRONOUN,NOUN,PRONOUN,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1109,PARTICLE,NOUN,ADJECTIVE,PARTICLE,VERB,NOUN,ADJECTIVE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,ADVERB,ADVERB,PRONOUN,ADVERB,ADJECTIVE,PARTICLE,NOUN,ADJECTIVE,PARTICIPLE,ADVERB,PRONOUN,DEMONSTRATIVE,NOUN,PRONOUN,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,
1111,ADJECTIVE,NOUN,PARTICLE,DEMONSTRATIVE,NOUN,ADVERB,PUNCTUATION,RESIDUAL,PUNCTUATION,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
1112,ADVERB,PUNCTUATION,NOUN,PRONOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,PARTICLE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,NOUN,NOUN,PARTICLE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,ADVERB,PRONOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,NOUN,NOUN,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,NOUN,ADJECTIVE,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,ADVERB,ADVERB,NOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,DEMONSTRATIVE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,NOUN,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,NOUN,NOUN,PARTICLE,PARTICLE,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,NOUN,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,NOUN,NOUN,NOUN,ADVERB,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,ADJECTIVE,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,ADJECTIVE,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,ADVERB,NOUN,PARTICLE,NOUN,NOUN,ADJECTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,NOUN,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,DEMONSTRATIVE,NOUN,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,PARTICLE,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,PRONOUN,NOUN,NOUN,ADJECTIVE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,PWH,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,PWH,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,ADVERB,NOUN,ADVERB,PARTICLE,ADJECTIVE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,ADVERB,NOUN,ADJECTIVE,NOUN,PARTICIPLE,NOUN,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,ADVERB,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,PARTICLE,NOUN,VERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,ADVERB,PRONOUN,PARTICLE,NOUN,PARTICIPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,ADJECTIVE,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,NOUN,ADJECTIVE,PARTICLE,PRONOUN,PWH,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,PARTICLE,PARTICIPLE,PARTICLE,NOUN,VERB,PARTICIPLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,PARTICIPLE,PARTICLE,NOUN,PARTICIPLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,PARTICLE,PRONOUN,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,PARTICLE,PARTICIPLE,NOUN,VERB,DEMONSTRATIVE,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,DEMONSTRATIVE,NOUN,ADVERB,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,PRONOUN,ADJECTIVE,PARTICLE,PRONOUN,NOUN,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,ADVERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,ADVERB,NOUN,NOUN,PARTICLE,NOUN,ADJECTIVE,NOUN,PARTICLE,NOUN,NOUN,PARTICIPLE,PARTICIPLE,PARTICLE,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,
1152,NOUN,DEMONSTRATIVE,NOUN,PARTICIPLE,PUNCTUATION,PARTICLE,VERB,PUNCTUATION,PARTICLE,ADVERB,ADVERB,VERB,,,,,,,,,,,,,,,,,,,,,,,,,
1153,ADVERB,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,NOUN,PARTICLE,NOUN,VERB,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,NOUN,NOUN,NOUN,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,PUNCTUATION,ADVERB,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,PRONOUN,PUNCTUATION,PUNCTUATION,NOUN,PARTICLE,PUNCTUATION,PARTICLE,PARTICLE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,
1159,PRONOUN,NOUN,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,DEMONSTRATIVE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,NOUN,PUNCTUATION,PARTICLE,PARTICLE,PARTICLE,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,PRONOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,VERB,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,PUNCTUATION,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,NOUN,PUNCTUATION,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,PARTICIPLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,PRONOUN,PUNCTUATION,PARTICLE,NOUN,PARTICLE,ADJECTIVE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,NOUN,PUNCTUATION,NOUN,ADVERB,NOUN,PRONOUN,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,PUNCTUATION,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,PRONOUN,PUNCTUATION,PARTICLE,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,NOUN,PUNCTUATION,PARTICLE,NOUN,NOUN,PUNCTUATION,PARTICLE,PARTICLE,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,PUNCTUATION,ADVERB,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,NOUN,PUNCTUATION,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,PRONOUN,NOUN,PARTICIPLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,PARTICLE,PARTICLE,PARTICLE,PARTICLE,NOUN,PARTICLE,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,ADVERB,NOUN,NOUN,NOUN,NOUN,PARTICLE,ADVERB,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,PWH,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,PWH,ADVERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,PARTICLE,PUNCTUATION,DEMONSTRATIVE,ADVERB,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,PARTICLE,PARTICLE,NOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,NOUN,PUNCTUATION,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,NOUN,DEMONSTRATIVE,PARTICLE,NOUN,PARTICLE,NOUN,PARTICLE,ADVERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,NOUN,ADJECTIVE,NOUN,NOUN,ADJECTIVE,NOUN,PARTICLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,NOUN,PUNCTUATION,PARTICLE,PARTICLE,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,PARTICLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,PUNCTUATION,ADVERB,VERB,NOUN,PARTICLE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,PRONOUN,PUNCTUATION,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,ADJECTIVE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,NOUN,ADJECTIVE,NOUN,PARTICIPLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,PRONOUN,NOUN,VERB,PUNCTUATION,VERB,PRONOUN,ADJECTIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,NOUN,PUNCTUATION,PARTICLE,VERB,ADVERB,DEMONSTRATIVE,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,PUNCTUATION,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,NOUN,PUNCTUATION,PARTICLE,PARTICIPLE,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,NOUN,PUNCTUATION,VERB,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,NOUN,PUNCTUATION,DEMONSTRATIVE,NOUN,PRONOUN,PARTICIPLE,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,NOUN,PUNCTUATION,VERB,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,NOUN,PARTICIPLE,PUNCTUATION,NOUN,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,PWH,ADVERB,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,NOUN,PUNCTUATION,NOUN,NOUN,NOUN,PARTICIPLE,PRONOUN,VERB,PARTICIPLE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,DEMONSTRATIVE,VERB,NOUN,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,NOUN,PUNCTUATION,VERB,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,PRONOUN,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,PARTICIPLE,PRONOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,NOUN,PARTICLE,PARTICLE,DEMONSTRATIVE,NOUN,PRONOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,NOUN,PUNCTUATION,ADJECTIVE,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,NOUN,PUNCTUATION,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,NOUN,PUNCTUATION,PARTICLE,VERB,NOUN,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,NOUN,PUNCTUATION,PARTICLE,VERB,ADVERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,NOUN,PUNCTUATION,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,ADJECTIVE,DEMONSTRATIVE,NOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,DEMONSTRATIVE,ADVERB,PARTICLE,NOUN,PARTICLE,NOUN,VERB,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,NOUN,PUNCTUATION,VERB,PRONOUN,PUNCTUATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,NOUN,PUNCTUATION,PARTICLE,VERB,NOUN,NOUN,ADJECTIVE,ADJECTIVE,PUNCTUATION,NOUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
